FREQ;Frequency;BASE_CUR;Base Currency;QUOTE_CUR;Quote Currency;TENOR;Tenor;DECIMALS;CALCULATED;UNIT_MULT;Unit Multiplier;COLLECTION;Collection Indicator;TIME_PERIOD;OBS_VALUE
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-11;11.207
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-12;11.1681
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-13;11.1487
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-14;11.0961
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-15;11.109
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-18;11.1285
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-19;11.1785
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-20;11.195
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-21;11.2676
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-22;11.1895
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-25;11.2429
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-26;11.3561
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-27;11.359
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-02-28;11.332
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-01;11.3144
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-04;11.3825
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-05;11.3508
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-06;11.404
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-07;11.395
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-08;11.4933
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-11;11.3288
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-12;11.3025
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-13;11.3234
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-14;11.3994
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-15;11.3423
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-18;11.2912
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-19;11.3089
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-20;11.2326
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-21;11.0996
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-22;11.2263
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-25;11.2789
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-26;11.2971
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-27;11.3901
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-28;11.3822
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-03-29;11.2536
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-01;11.2517
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-02;11.2145
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-03;11.2681
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-04;11.2749
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-05;11.2418
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-08;11.1745
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-09;11.1415
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-10;11.1398
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-11;11.1277
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-12;11.1276
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-15;11.1254
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-16;11.0972
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-17;11.0607
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-23;11.0868
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-24;11.1006
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-25;11.1804
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-26;11.1945
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-29;11.2211
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-04-30;11.2093
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-02;11.3406
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-03;11.3986
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-06;11.4549
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-07;11.3965
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-08;11.4159
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-09;11.3874
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-10;11.3847
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-13;11.3663
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-14;11.2992
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-15;11.2881
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-16;11.1491
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-20;11.1822
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-21;11.176
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-22;11.0555
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-23;11.0719
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-24;11.0462
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-27;11.0539
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-28;10.9949
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-29;11.0774
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-05-31;11.0398
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-03;11.0337
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-04;11.028
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-05;11.0275
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-06;11.0756
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-07;11.0474
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-11;10.9671
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-12;11.0151
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-13;10.9862
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-14;10.9692
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-17;10.9786
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-18;10.9387
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-19;10.988
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-20;10.8438
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-21;10.8314
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-24;10.8144
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-25;10.8236
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-26;10.7957
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-27;10.8292
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-06-28;10.8123
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-01;10.7947
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-02;10.813
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-03;10.7625
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-04;10.732
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-05;10.7382
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-08;10.805
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-09;10.7789
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-10;10.7786
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-11;10.7276
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-12;10.715
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-15;10.7066
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-16;10.6285
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-17;10.6509
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-18;10.7329
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-19;10.7255
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-22;10.701
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-23;10.777
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-24;10.809
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-25;10.7975
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-26;10.8122
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-29;10.7178
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-30;10.6235
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-07-31;10.6718
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-01;10.7647
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-02;10.8306
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-05;10.8533
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-06;10.8401
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-07;10.8237
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-08;10.8755
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-09;10.7292
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-12;10.7977
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-13;10.7808
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-14;10.7944
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-15;10.9016
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-16;10.9469
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-19;10.8817
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-20;10.8748
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-21;10.8431
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-22;10.904
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-23;11.0105
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-26;10.9983
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-27;11.0488
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-28;11.0225
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-29;11.0863
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-08-30;11.0838
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-02;10.9874
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-03;11.0238
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-04;11.0618
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-05;11.0886
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-06;11.0705
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-09;11.0516
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-10;11.1002
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-11;11.0784
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-12;11.0822
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-13;11.1359
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-16;11.19
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-17;11.1149
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-18;11.148
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-19;11.1461
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-20;11.2686
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-23;11.2882
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-24;11.256
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-25;11.2002
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-26;11.2124
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-27;11.1689
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-09-30;11.1719
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-01;11.1813
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-02;11.2319
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-03;11.2811
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-04;11.2207
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-07;11.2599
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-08;11.1866
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-09;11.1884
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-10;11.1514
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-11;11.4691
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-14;11.4185
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-15;11.5616
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-16;11.7219
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-17;11.7371
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-18;11.8237
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-21;11.828
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-22;11.8321
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-23;11.7784
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-24;11.7476
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-25;11.763
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-28;11.8276
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-29;11.902
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-30;11.8896
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-10-31;11.9025
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-01;11.8173
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-04;11.7715
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-05;11.7897
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-06;11.7699
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-07;11.6512
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-08;11.7102
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-11;11.7689
B;Business;GBP;Pound sterling;NOK;Norwegian krone;SP;Spot;4;false;0;Units;C;ECB concertation time 14:15 CET;2019-11-12;11.7453
